"","gene_name","x","x.name","y","y.name","comparison","hit_annotation"
"5022","PCCA",-0.0520136767551307,"single_ko_vs_wt",-0.112936994388061,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5023","NRBF2",0.0534611654918606,"single_ko_vs_wt",0.192856461790761,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5024","CHMP1B",-0.0875173427464873,"single_ko_vs_wt",-0.198074984252912,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5025","DRG1",-0.0391276869843296,"single_ko_vs_wt",0.185901599258894,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5026","C15ORF40",-0.0700824226762009,"single_ko_vs_wt",0.016691231060733,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5027","CNOT4",-0.0428549584413283,"single_ko_vs_wt",-0.0794795913334134,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5028","SPIN1",-0.0359801749141404,"single_ko_vs_wt",-0.0432151455400245,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5029","CCHCR1",0.12907011594627,"single_ko_vs_wt",0.0216895324103206,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5030","DHRS4",-0.0363089129890284,"single_ko_vs_wt",-0.0897156005897095,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5031","RNMT",0.0326383560581327,"single_ko_vs_wt",0.0428287791270527,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5032","FMNL3",0.0463508136230146,"single_ko_vs_wt",-0.121270666357063,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5033","YBX3",-0.0402735784819264,"single_ko_vs_wt",-0.100331978399208,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5034","IVD",-0.0309295362029189,"single_ko_vs_wt",-0.250630882029792,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5035","PUF60",0.0293334701454775,"single_ko_vs_wt",0.00284838782599195,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5036","MBOAT2",0.0743871406180645,"single_ko_vs_wt",0.0211714279841644,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5037","ISCU",-0.0549614214594385,"single_ko_vs_wt",0.0324628666062203,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5038","SDE2",-0.0378792637754586,"single_ko_vs_wt",-0.000116909473071303,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5039","MAML1",0.0534671308976584,"single_ko_vs_wt",0.0531080449221122,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5040","POLB",-0.0463216374934916,"single_ko_vs_wt",-0.160199404087788,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5041","EIF1AX",-0.0545934775092931,"single_ko_vs_wt",0.0194842549772964,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5042","C6ORF120",0.0970905676649565,"single_ko_vs_wt",0.0595878897104392,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5043","ANO6",0.0671273792810041,"single_ko_vs_wt",-0.18904795252686,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5044","MRPL24",-0.0493697776349826,"single_ko_vs_wt",-0.0179994983103846,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5045","EIF4B",0.123213395131636,"single_ko_vs_wt",0.0309496251193941,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5046","SCCPDH",0.0369950983499692,"single_ko_vs_wt",-0.241916317107354,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5047","MRPL53",-0.0857196816765935,"single_ko_vs_wt",-0.169134641637278,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5048","UTP14A",0.031864890822785,"single_ko_vs_wt",-0.165475237283314,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5049","HOXB9",-0.0732318261025533,"single_ko_vs_wt",0.0467254301519873,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5050","SPNS1",-0.0737124510070259,"single_ko_vs_wt",-0.0870852576794583,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5051","COL18A1",-0.0622515556958234,"single_ko_vs_wt",-0.0577524103327782,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5052","ATP8A1",0.0429444744427094,"single_ko_vs_wt",-0.0435671467015339,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5053","BAX",0.0725367751297625,"single_ko_vs_wt",0.0461331472042872,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5054","NUP35",-0.0299301587266854,"single_ko_vs_wt",0.0862191726996784,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5055","LYPLA1",-0.0655037126645404,"single_ko_vs_wt",-0.0965723120797826,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5056","BCAS3",0.0401136608587116,"single_ko_vs_wt",0.0279813480717799,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5057","ADCY3",-0.0857571383393747,"single_ko_vs_wt",-0.0374372650676058,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5058","PPP4C",0.0313029301099697,"single_ko_vs_wt",-0.0123808538445083,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5059","CTBP1",-0.043075129712971,"single_ko_vs_wt",-0.0921196178122337,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5060","GLA",-0.0646236776699247,"single_ko_vs_wt",0.207290971601036,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5061","ATPAF2",-0.0377495058506305,"single_ko_vs_wt",0.0768359285741198,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5062","ERICH1",-0.053383611973242,"single_ko_vs_wt",0.115945791743155,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5063","SLC39A7",-0.0995811360378269,"single_ko_vs_wt",0.130600445449822,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5064","CCT2",0.0803932286472282,"single_ko_vs_wt",-0.0665319019864121,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5065","MYO9A",-0.0382822061345287,"single_ko_vs_wt",0.0796017746829811,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5066","C14ORF80",-0.0621596160777784,"single_ko_vs_wt",-0.0276204938523605,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5067","IRS4",0.0725789792031293,"single_ko_vs_wt",-0.324581416940418,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5068","LAMTOR5",-0.0956446254533105,"single_ko_vs_wt",0.0615475164577504,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5069","ANKRD13A",0.0510316865042704,"single_ko_vs_wt",-0.0294865366210182,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5070","RPL5",0.0475123246398717,"single_ko_vs_wt",-0.009543676208704,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5071","ASF1B",0.0313393441242233,"single_ko_vs_wt",0.387353417041567,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5072","IMP3",0.03226649207026,"single_ko_vs_wt",0.0470760288331569,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5073","NDRG3",0.0486782429631809,"single_ko_vs_wt",-0.0291519533676592,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5074","HPRT1",-0.0318592906327204,"single_ko_vs_wt",-0.240008935967115,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5075","AAGAB",0.0593888109865333,"single_ko_vs_wt",0.0369904734273696,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5076","STX10",0.0396878922358326,"single_ko_vs_wt",0.285956238301956,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5077","MCFD2",0.129729335270422,"single_ko_vs_wt",-0.0655497038467949,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5078","SHB",0.0442264837249304,"single_ko_vs_wt",0.214051149587561,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5079","GTF2F2",0.0386833521063217,"single_ko_vs_wt",0.307713410742945,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5080","MRI1",-0.0394875748209103,"single_ko_vs_wt",0.383095546214843,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5081","CTPS2",0.0321723207365707,"single_ko_vs_wt",-0.0307400243673364,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5082","MRPL17",-0.147395811339628,"single_ko_vs_wt",-0.115485274636338,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5083","AP3B1",0.0398536577967334,"single_ko_vs_wt",-0.00020196049337784,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5084","SUFU",-0.0320528771246096,"single_ko_vs_wt",-0.0859458650800669,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5085","MTDH",-0.0382772129311952,"single_ko_vs_wt",-0.0393889031416386,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5086","SUPV3L1",-0.0432279380406726,"single_ko_vs_wt",0.0113562921332999,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5087","MRPS21",0.0529652659931692,"single_ko_vs_wt",-0.0957780006456233,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5088","BBS7",0.040552453454751,"single_ko_vs_wt",0.156258833194343,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5089","DAB2IP",0.0726992921721887,"single_ko_vs_wt",0.161718093132308,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5090","PDXK",0.0446661318174577,"single_ko_vs_wt",0.0257543245948071,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5091","MRPS5",-0.0467003667461654,"single_ko_vs_wt",-0.0673118358031175,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5092","LMF2",-0.0426008901252324,"single_ko_vs_wt",0.0277347017514451,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5093","WEE1",-0.0394224069544435,"single_ko_vs_wt",-0.0367187617641385,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5094","MRPL13",-0.0507228505538677,"single_ko_vs_wt",-0.0879132847920268,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5095","RABGAP1",0.0344822363054931,"single_ko_vs_wt",0.0136849604330536,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5096","TADA1",-0.0527996792595253,"single_ko_vs_wt",0.0507621525126147,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5097","SOX12",0.0634082643402891,"single_ko_vs_wt",0.216724705970858,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5098","FAR1",-0.0449159563052035,"single_ko_vs_wt",0.102315981035861,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5099","NXF1",-0.0350137378420499,"single_ko_vs_wt",0.175284624425068,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5100","COG3",-0.0319815635175651,"single_ko_vs_wt",0.219440131934089,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5101","VPS13C",0.0409341664372427,"single_ko_vs_wt",-0.0209987912276191,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5102","CEP97",-0.0356354425577372,"single_ko_vs_wt",0.0687800003489549,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5103","FUK",-0.0367321629431139,"single_ko_vs_wt",0.0236944362368483,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5104","CRKL",0.0289454529272639,"single_ko_vs_wt",0.0812024872551902,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5105","GFM2",-0.0355963306995264,"single_ko_vs_wt",-0.0541846113761295,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5106","ANXA7",-0.0492697452832829,"single_ko_vs_wt",-0.102802623418302,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5107","PAWR",0.0418086066119834,"single_ko_vs_wt",-0.772863599602971,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"5108","LONP1",-0.035370162450274,"single_ko_vs_wt",0.171626584075483,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5109","ERI1",-0.0411133740202487,"single_ko_vs_wt",0.0193945253627348,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5110","UFC1",-0.106879214486248,"single_ko_vs_wt",-0.0603823684539044,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5111","CENPH",-0.0640102067242623,"single_ko_vs_wt",-0.0158535031478166,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5112","GAMT",0.0680174859899765,"single_ko_vs_wt",0.286360626116242,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5113","SKIV2L",-0.0351517197997886,"single_ko_vs_wt",-0.216339613451908,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5114","NUP43",-0.0518873216237807,"single_ko_vs_wt",0.0854846965909175,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5115","POLG2",-0.0736610490545289,"single_ko_vs_wt",0.149972626739633,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5116","GAR1",-0.0995358198713348,"single_ko_vs_wt",-0.117568115470903,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5117","EIF4E",0.0345384697834739,"single_ko_vs_wt",-0.030543523197597,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5118","RERE",-0.0360622487022191,"single_ko_vs_wt",0.073390113920901,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5119","EEPD1",-0.050502217851907,"single_ko_vs_wt",0.0395646629021691,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5120","UXT",-0.070603107948962,"single_ko_vs_wt",-0.287591986556304,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5121","DGCR8",0.0333684235945242,"single_ko_vs_wt",-0.0483696252667833,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5122","PDZD11",0.0411429632871751,"single_ko_vs_wt",-0.0076342720448892,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5123","ABR",0.0385026632405001,"single_ko_vs_wt",-0.192583965497022,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5124","SPC25",0.0512914654751881,"single_ko_vs_wt",0.0248271219258456,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5125","GNAZ",0.0402281815510719,"single_ko_vs_wt",-0.0152002867927692,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5126","RXRA",-0.0566808925513698,"single_ko_vs_wt",0.00649813556751155,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5127","CST3",-0.0754275199669401,"single_ko_vs_wt",0.146688873281882,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5128","STXBP2",0.0387905885569069,"single_ko_vs_wt",0.0778020766659431,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5129","C11ORF54",-0.0599596971427694,"single_ko_vs_wt",-0.162323435387862,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5130","PATZ1",0.0283606036898192,"single_ko_vs_wt",-0.0354211662680015,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5131","PRELID1",0.0949753699582558,"single_ko_vs_wt",0.292355788856128,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5132","MAP3K1",0.0786644914151431,"single_ko_vs_wt",-0.016828336488711,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5133","CTU1",0.0367433052707362,"single_ko_vs_wt",-0.0931563095198662,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5134","GBE1",0.0448012912105327,"single_ko_vs_wt",-0.0728168113408145,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5135","SLC39A14",-0.0392789994289835,"single_ko_vs_wt",-0.171437947823534,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5136","RPL19",0.0828084391274686,"single_ko_vs_wt",-0.0122799450254654,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5137","NSUN5",-0.0315256664298857,"single_ko_vs_wt",0.0682017535075516,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5138","PPM1H",-0.0519706414869923,"single_ko_vs_wt",-0.0287446110037166,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5139","XIRP2",0.0540980703442493,"single_ko_vs_wt",0.0501937726777228,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5140","SLC25A1",-0.0517998733951259,"single_ko_vs_wt",-0.167656863732187,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5141","RCL1",-0.0606175623817258,"single_ko_vs_wt",-0.0301021200873492,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5142","EXOC4",-0.0344063999343796,"single_ko_vs_wt",-0.0504729893205926,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5143","AGO3",-0.0488768332447407,"single_ko_vs_wt",-0.190390635900798,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5144","RPL23A",-0.0325031099652549,"single_ko_vs_wt",-0.0714495771367396,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5145","ZNF865",-0.0485485408634005,"single_ko_vs_wt",-0.224679478961615,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5146","CSTF1",0.0283811230550697,"single_ko_vs_wt",0.113503744312766,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5147","TMEM57",0.0316019338775817,"single_ko_vs_wt",0.023653502927683,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5148","OGFOD2",-0.0342780723472949,"single_ko_vs_wt",-0.0832418453864463,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5149","PRKAR2B",-0.0347316508918638,"single_ko_vs_wt",0.00397374778661685,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5150","ZUFSP",-0.0742502871998703,"single_ko_vs_wt",0.199735616104821,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5151","PDAP1",-0.0942014234822643,"single_ko_vs_wt",-0.250393524721662,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5152","PLPP3",-0.0387915733915456,"single_ko_vs_wt",0.114943817038853,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5153","COG4",0.0302192436767612,"single_ko_vs_wt",0.166421315592451,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5154","XRCC4",0.0314227821924149,"single_ko_vs_wt",0.246893165848718,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5155","CLUH",-0.0506831231802281,"single_ko_vs_wt",0.147785550166912,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5156","KIAA0100",0.0504376191014337,"single_ko_vs_wt",-0.0212850084443268,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5157","ORC5",-0.0401819946022748,"single_ko_vs_wt",0.0495595321815436,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5158","TIPRL",-0.0374544893896562,"single_ko_vs_wt",0.047240151955112,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5159","HNRNPU",0.0515075459565253,"single_ko_vs_wt",-0.0326451559524834,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5160","IKBKB",-0.0457269799650994,"single_ko_vs_wt",-0.153760083851552,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5161","PPP1R9A",-0.046769293574183,"single_ko_vs_wt",-0.211155086304469,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5162","PDLIM7",0.0273199058143661,"single_ko_vs_wt",0.0568720552228257,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5163","TMEM102",-0.0372703474255189,"single_ko_vs_wt",-0.0341316046703213,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5164","UCKL1",0.0572354476335946,"single_ko_vs_wt",-0.0554809354629278,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5165","ATG9A",-0.0396788379360089,"single_ko_vs_wt",0.0121483030581757,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5166","ATG4C",0.0480054052381256,"single_ko_vs_wt",-0.0273424967326825,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5167","BCOR",0.036583657298916,"single_ko_vs_wt",0.0984802143374459,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5168","KCNAB2",0.0781302876782988,"single_ko_vs_wt",0.00916075947632322,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5169","CCT6A",0.126330136896389,"single_ko_vs_wt",-0.0755711326399151,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5170","ZNF397",0.0357077349483284,"single_ko_vs_wt",0.218851213204211,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5171","RAB12",0.03670001780646,"single_ko_vs_wt",-0.123881616761857,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5172","SERAC1",-0.0578107138760124,"single_ko_vs_wt",-0.188468405387216,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5173","CHD7",-0.0335226896934309,"single_ko_vs_wt",0.0248389252277335,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5174","NUPL2",-0.0328957907924696,"single_ko_vs_wt",0.167610062138635,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5175","CEP295",-0.0606470569117974,"single_ko_vs_wt",-0.0591356208656961,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5176","MRPS36",-0.0824491339140714,"single_ko_vs_wt",-0.120482352132342,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5177","NR2C2",0.0338512899271102,"single_ko_vs_wt",0.115279960271263,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5178","ARMC1",0.0542059108342983,"single_ko_vs_wt",-0.0415445620819206,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5179","DDX5",0.0423521605335182,"single_ko_vs_wt",0.0646946953033805,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5180","RPS19",-0.08760821283418,"single_ko_vs_wt",-0.0826762737511508,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5181","NR2C1",0.0363495077953857,"single_ko_vs_wt",-0.00482638141109248,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5182","WASH2P",0.0401819905191871,"single_ko_vs_wt",0.0887576181411553,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5183","CENPO",0.0506241916367571,"single_ko_vs_wt",0.0389758201929311,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5184","EGFL7",0.114202724051115,"single_ko_vs_wt",-0.00858400574274398,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5185","MYO1B",0.0411849603716661,"single_ko_vs_wt",0.0860878516027235,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5186","CEP162",-0.0651623526720364,"single_ko_vs_wt",0.0907306205410272,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5187","CTSL",-0.0437963442218141,"single_ko_vs_wt",0.00489820399666385,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5188","STK11",0.0719780165742456,"single_ko_vs_wt",0.0835016267553392,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5189","PPA2",0.0371244682358594,"single_ko_vs_wt",-0.159560245326272,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5190","DHX9",0.0396283435562097,"single_ko_vs_wt",0.0867406050824897,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5191","EPHA7",0.0369259810002802,"single_ko_vs_wt",-0.0932931522123788,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"5192","RPS20",-0.0980475846448599,"single_ko_vs_wt",-0.0537862483620302,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
